Date,Open,High,Low,Close,Volume,Market Cap
2018-06-18,6510.07,6781.14,6446.68,6734.82,"4,039,200,000","115,176,197,712"
2018-06-17,6545.53,6589.11,6499.27,6499.27,"3,104,019,968","111,134,754,810"
2018-06-16,6455.45,6592.49,6402.29,6550.16,"3,194,170,112","111,992,015,616"
2018-06-15,6674.08,6681.08,6433.87,6456.58,"3,955,389,952","110,378,702,283"
2018-06-14,6342.75,6707.14,6334.46,6675.35,"5,138,710,016","114,106,009,748"
2018-06-13,6596.88,6631.66,6285.63,6349.9,"5,052,349,952","108,530,585,830"
2018-06-12,6905.82,6907.96,6542.08,6582.36,"4,654,380,032","112,491,874,164"
2018-06-11,6799.29,6910.18,6706.63,6906.92,"4,745,269,760","118,025,877,189"
2018-06-10,7499.55,7499.55,6709.07,6786.02,"5,804,839,936","115,948,312,827"
2018-06-09,7632.52,7683.58,7531.98,7531.98,"3,845,220,096","128,682,085,689"
2018-06-08,7685.14,7698.19,7558.4,7624.92,"4,227,579,904","130,256,218,613"
2018-06-07,7650.82,7741.27,7650.82,7678.24,"4,485,799,936","131,153,169,176"
2018-06-06,7625.97,7680.43,7502.01,7653.98,"4,692,259,840","130,725,095,161"
2018-06-05,7500.9,7643.23,7397.0,7633.76,"4,961,739,776","130,365,918,088"
2018-06-04,7722.53,7753.82,7474.04,7514.47,"4,993,169,920","128,312,205,314"
2018-06-03,7632.09,7754.89,7613.04,7720.25,"4,851,760,128","131,808,021,256"
2018-06-02,7536.72,7695.83,7497.26,7643.45,"4,939,299,840","130,481,526,036"
2018-06-01,7500.7,7604.73,7407.34,7541.45,"4,921,460,224","128,725,854,692"
2018-05-31,7406.15,7608.9,7361.13,7494.17,"5,127,130,112","127,902,999,390"
2018-05-30,7469.73,7573.77,7313.6,7406.52,"4,922,540,032","126,391,893,474"
2018-05-29,7129.46,7526.42,7090.68,7472.59,"5,662,660,096","127,502,651,064"
2018-05-28,7371.31,7419.05,7100.89,7135.99,"5,040,600,064","121,747,389,422"
2018-05-27,7362.08,7381.74,7270.96,7368.22,"4,056,519,936","125,695,017,596"
2018-05-26,7486.48,7595.16,7349.12,7355.88,"4,051,539,968","125,469,061,263"
2018-05-25,7592.3,7659.14,7392.65,7480.14,"4,867,829,760","127,573,690,458"
2018-05-24,7561.12,7738.6,7331.14,7587.34,"6,049,220,096","129,385,391,552"
2018-05-23,8037.08,8054.66,7507.88,7557.82,"6,491,120,128","128,868,479,514"
2018-05-22,8419.87,8423.25,8004.58,8041.78,"5,137,010,176","137,104,106,176"
2018-05-21,8522.33,8557.52,8365.12,8418.99,"5,154,990,080","143,518,943,480"
2018-05-20,8246.99,8562.41,8205.24,8513.25,"5,191,059,968","145,109,512,565"
2018-05-19,8255.73,8372.06,8183.35,8247.18,"4,712,399,872","140,559,162,894"
2018-05-18,8091.83,8274.12,7974.82,8250.97,"5,764,190,208","140,607,667,610"
2018-05-17,8370.05,8445.54,8054.12,8094.32,"5,862,530,048","137,923,772,714"
2018-05-16,8504.41,8508.43,8175.49,8368.83,"6,760,220,160","142,587,497,878"
2018-05-15,8705.19,8836.19,8456.45,8510.38,"6,705,710,080","144,979,744,412"
2018-05-14,8713.1,8881.12,8367.97,8716.79,"7,364,149,760","148,480,275,422"
2018-05-13,8515.49,8773.55,8395.12,8723.94,"5,866,379,776","148,587,777,457"
2018-05-12,8441.44,8664.86,8223.5,8504.89,"6,821,380,096","144,841,040,789"
2018-05-11,9052.96,9052.96,8394.46,8441.49,"8,488,520,192","143,743,802,092"
2018-05-10,9325.96,9396.04,9040.52,9043.94,"6,906,699,776","153,988,453,198"
2018-05-09,9223.73,9374.76,9031.62,9325.18,"7,226,890,240","158,758,858,205"
2018-05-08,9380.87,9462.75,9127.77,9234.82,"7,415,869,952","157,202,142,973"
2018-05-07,9645.67,9665.85,9231.53,9373.01,"7,394,019,840","159,538,115,686"
2018-05-06,9845.31,9940.14,9465.25,9654.8,"7,222,280,192","164,316,605,278"
2018-05-05,9700.28,9964.5,9695.12,9858.15,"7,651,939,840","167,759,953,654"
2018-05-04,9695.5,9779.2,9585.96,9700.76,"8,217,829,888","165,062,796,742"
2018-05-03,9233.97,9798.33,9188.15,9743.86,"10,207,299,584","165,778,380,092"
2018-05-02,9104.6,9256.52,9015.14,9235.92,"7,558,159,872","157,119,854,754"
2018-05-01,9251.47,9255.88,8891.05,9119.01,"7,713,019,904","155,114,132,125"
2018-04-30,9426.11,9477.14,9166.81,9240.55,"8,673,920,000","157,163,847,314"
2018-04-29,9346.41,9531.49,9193.71,9419.08,"8,853,000,192","160,182,287,342"
2018-04-28,8939.27,9412.09,8931.99,9348.48,"7,805,479,936","158,963,068,374"
2018-04-27,9290.63,9375.47,8987.05,8987.05,"7,566,289,920","152,802,874,822"
2018-04-26,8867.32,9281.51,8727.09,9281.51,"8,970,559,488","157,793,327,246"
2018-04-25,9701.03,9745.32,8799.84,8845.74,"11,083,100,160","150,369,282,696"
2018-04-24,8934.34,9732.61,8927.83,9697.5,"10,678,800,384","164,833,256,250"
2018-04-23,8794.39,8958.55,8788.81,8930.88,"6,925,190,144","151,784,994,312"
2018-04-22,8925.06,9001.64,8779.61,8802.46,"6,629,899,776","149,585,589,886"
2018-04-21,8848.79,8997.57,8652.15,8895.58,"7,548,550,144","151,150,137,128"
2018-04-20,8286.88,8880.23,8244.54,8845.83,"8,438,110,208","150,287,113,368"
2018-04-19,8159.27,8298.69,8138.78,8294.31,"7,063,209,984","140,902,801,023"
2018-04-18,7944.43,8197.8,7886.01,8163.42,"6,529,909,760","138,661,092,884"
2018-04-17,8071.66,8285.96,7881.72,7902.09,"6,900,879,872","134,206,623,206"
2018-04-16,8337.57,8371.15,7925.73,8058.67,"5,631,309,824","136,849,408,643"
2018-04-15,7999.33,8338.42,7999.33,8329.11,"5,244,480,000","141,427,138,383"
2018-04-14,7874.67,8140.71,7846.0,7986.24,"5,191,430,144","135,589,384,440"
2018-04-13,7901.09,8183.96,7758.93,7895.96,"7,764,460,032","134,043,001,354"
2018-04-12,6955.38,7899.23,6806.51,7889.25,"8,906,250,240","133,912,618,634"
2018-04-11,6843.47,6968.32,6817.59,6968.32,"4,641,889,792","118,267,198,080"
2018-04-10,6795.44,6872.41,6704.15,6834.76,"4,272,750,080","115,978,358,964"
2018-04-09,7044.32,7178.11,6661.99,6770.73,"4,894,060,032","114,886,335,694"
2018-04-08,6919.98,7111.56,6919.98,7023.52,"3,652,499,968","119,162,880,482"
2018-04-07,6630.51,7050.54,6630.51,6911.09,"3,976,610,048","117,241,368,688"
2018-04-06,6815.96,6857.49,6575.0,6636.32,"3,766,810,112","112,565,173,568"
2018-04-05,6848.65,6933.82,6644.8,6811.47,"5,639,320,064","115,524,404,354"
2018-04-04,7456.41,7469.88,6803.88,6853.84,"4,936,000,000","116,229,557,118"
2018-04-03,7102.26,7530.94,7072.49,7456.11,"5,499,700,224","126,429,245,883"
2018-04-02,6844.86,7135.47,6816.58,7083.8,"4,333,440,000","120,101,932,910"
2018-04-01,7003.06,7060.95,6526.87,6844.23,"4,532,100,096","116,026,809,075"
2018-03-31,6892.48,7207.85,6863.52,6973.53,"4,553,269,760","118,204,645,927"
2018-03-30,7171.45,7276.66,6683.93,6890.52,"6,289,509,888","116,786,562,165"
2018-03-29,7979.07,7994.33,7081.38,7165.7,"6,361,229,824","121,436,043,045"
2018-03-28,7836.83,8122.89,7809.17,7954.48,"4,935,289,856","134,788,265,876"
2018-03-27,8200.0,8232.78,7797.28,7833.04,"5,378,250,240","132,717,053,150"
2018-03-26,8498.47,8530.08,7921.43,8209.4,"5,921,039,872","139,078,211,968"
2018-03-25,8612.81,8682.01,8449.1,8495.78,"4,569,880,064","143,914,265,310"
2018-03-24,8901.95,8996.18,8665.7,8668.12,"5,664,600,064","146,818,882,936"
2018-03-23,8736.25,8879.62,8360.62,8879.62,"5,954,120,192","150,383,574,951"
2018-03-22,8939.44,9100.71,8564.9,8728.47,"5,530,390,016","147,809,220,250"
2018-03-21,8937.48,9177.37,8846.33,8929.28,"6,043,129,856","151,193,917,440"
2018-03-20,8619.67,9051.02,8389.89,8913.47,"6,361,789,952","150,909,503,835"
2018-03-19,8344.12,8675.87,8182.4,8630.65,"6,729,110,016","146,107,514,353"
2018-03-18,7890.52,8245.51,7397.99,8223.68,"6,639,190,016","139,201,713,268"
2018-03-17,8321.91,8346.53,7812.82,7916.88,"4,426,149,888","133,993,486,925"
2018-03-16,8322.91,8585.15,8005.31,8338.35,"5,289,379,840","141,111,773,179"
2018-03-15,8290.76,8428.35,7783.05,8300.86,"6,834,429,952","140,460,819,364"
2018-03-14,9214.65,9355.85,8068.59,8269.81,"6,438,230,016","139,920,843,550"
2018-03-13,9173.04,9470.38,8958.19,9194.85,"5,991,139,840","155,555,594,312"
2018-03-12,9602.93,9937.5,8956.43,9205.12,"6,457,399,808","155,710,928,717"
2018-03-11,8852.78,9711.89,8607.12,9578.63,"6,296,370,176","162,009,710,243"
2018-03-10,9350.59,9531.32,8828.47,8866.0,"5,386,319,872","149,939,797,150"
2018-03-09,9414.69,9466.35,8513.03,9337.55,"8,704,190,464","157,898,203,939"
2018-03-08,9951.44,10147.4,9335.87,9395.01,"7,186,089,984","158,852,238,332"
2018-03-07,10803.9,10929.5,9692.12,9965.57,"8,797,910,016","168,479,670,395"
2018-03-06,11500.1,11500.1,10694.3,10779.9,"6,832,169,984","182,225,316,082"
2018-03-05,11532.4,11704.1,11443.9,11573.3,"6,468,539,904","195,614,809,925"
2018-03-04,11497.4,11512.6,11136.1,11512.6,"6,084,149,760","194,567,395,376"
2018-03-03,11101.9,11528.2,11002.4,11489.7,"6,690,570,240","194,159,120,569"
2018-03-02,10977.4,11189.0,10850.1,11086.4,"7,620,590,080","187,318,996,197"
2018-03-01,10385.0,11052.3,10352.7,10951.0,"7,317,279,744","185,009,753,075"
2018-02-28,10687.2,11089.8,10393.1,10397.9,"6,936,189,952","175,644,310,997"
2018-02-27,10393.9,10878.5,10246.1,10725.6,"6,966,179,840","181,158,869,820"
2018-02-26,9669.43,10475.0,9501.73,10366.7,"7,287,690,240","175,076,064,010"
2018-02-25,9796.42,9923.22,9407.06,9664.73,"5,706,939,904","163,204,062,358"
2018-02-24,10287.7,10597.2,9546.97,9813.07,"6,917,929,984","165,687,799,108"
2018-02-23,9937.07,10487.3,9734.56,10301.1,"7,739,500,032","173,909,350,860"
2018-02-22,10660.4,11039.1,9939.09,10005.0,"8,040,079,872","168,892,273,935"
2018-02-21,11372.2,11418.5,10479.1,10690.4,"9,405,339,648","180,442,459,820"
2018-02-20,11231.8,11958.5,11231.8,11403.7,"9,926,540,288","192,457,815,912"
2018-02-19,10552.6,11273.8,10513.2,11225.3,"7,652,089,856","189,426,791,571"
2018-02-18,11123.4,11349.8,10326.0,10551.8,"8,744,009,728","178,040,648,022"
2018-02-17,10207.5,11139.5,10149.4,11112.7,"8,660,880,384","187,482,083,882"
2018-02-16,10135.7,10324.1,9824.82,10233.9,"7,296,159,744","172,637,061,144"
2018-02-15,9488.32,10234.8,9395.58,10166.4,"9,062,540,288","171,477,807,437"
2018-02-14,8599.92,9518.54,8599.92,9494.63,"7,909,819,904","160,131,558,835"
2018-02-13,8926.72,8958.47,8455.41,8598.31,"5,696,719,872","144,995,984,203"
2018-02-12,8141.43,8985.92,8141.43,8926.57,"6,256,439,808","150,513,128,412"
2018-02-11,8616.13,8616.13,7931.1,8129.97,"6,122,189,824","137,064,586,975"
2018-02-10,8720.08,9122.55,8295.47,8621.9,"7,780,960,256","145,341,842,785"
2018-02-09,8271.84,8736.98,7884.71,8736.98,"6,784,820,224","147,266,052,809"
2018-02-08,7637.86,8558.77,7637.86,8265.59,"9,346,750,464","139,306,699,929"
2018-02-07,7755.49,8509.11,7236.79,7621.3,"9,169,280,000","128,435,001,186"
2018-02-06,7051.75,7850.7,6048.26,7754.0,"13,999,800,320","130,658,094,648"
2018-02-05,8270.54,8364.84,6756.68,6955.27,"9,285,289,984","117,184,385,122"
2018-02-04,9175.7,9334.87,8031.22,8277.01,"7,073,549,824","139,433,682,759"
2018-02-03,8852.12,9430.75,8251.63,9174.91,"7,263,790,080","154,540,000,411"
2018-02-02,9142.28,9142.28,7796.49,8830.75,"12,726,899,712","148,725,283,812"
2018-02-01,10237.3,10288.8,8812.28,9170.54,"9,959,400,448","154,428,564,694"
2018-01-31,10108.2,10381.6,9777.42,10221.1,"8,041,160,192","172,099,559,942"
2018-01-30,11306.8,11307.2,10036.2,10106.3,"8,637,859,840","170,151,556,678"
2018-01-29,11755.5,11875.6,11179.2,11296.4,"7,107,359,744","190,164,444,830"
2018-01-28,11475.3,12040.3,11475.3,11786.3,"8,350,360,064","198,389,948,175"
2018-01-27,11174.9,11614.9,10989.2,11440.7,"7,583,269,888","192,550,550,498"
2018-01-26,11256.0,11656.7,10470.3,11171.4,"9,746,199,552","187,995,804,677"
2018-01-25,11421.7,11785.7,11057.4,11259.4,"8,873,169,920","189,455,303,273"
2018-01-24,10903.4,11501.4,10639.8,11359.4,"9,940,989,952","191,115,225,673"
2018-01-23,10944.5,11377.6,10129.7,10868.4,"9,660,609,536","182,830,257,191"
2018-01-22,11633.1,11966.4,10240.2,10931.4,"10,537,400,320","183,866,421,285"
2018-01-21,12889.2,12895.9,11288.2,11600.1,"9,935,179,776","195,089,460,991"
2018-01-20,11656.2,13103.0,11656.2,12899.2,"11,801,700,352","216,907,619,830"
2018-01-19,11429.8,11992.8,11172.1,11607.4,"10,740,400,128","195,158,837,709"
2018-01-18,11198.8,12107.3,10942.5,11474.9,"15,020,399,616","192,907,550,324"
2018-01-17,11431.1,11678.0,9402.29,11188.6,"18,830,600,192","188,070,430,523"
2018-01-16,13836.1,13843.1,10194.9,11490.5,"18,853,799,936","193,121,120,762"
2018-01-15,13767.3,14445.5,13641.7,13819.8,"12,750,799,872","232,242,775,485"
2018-01-14,14370.8,14511.8,13268.0,13772.0,"11,084,099,584","231,413,491,364"
2018-01-13,13952.4,14659.5,13952.4,14360.2,"12,763,599,872","241,268,592,240"
2018-01-12,13453.9,14229.9,13158.1,13980.6,"12,065,699,840","234,865,160,377"
2018-01-11,14968.2,15018.8,13105.9,13405.8,"16,534,099,968","225,178,724,050"
2018-01-10,14588.5,14973.3,13691.2,14973.3,"18,500,800,512","251,472,635,522"
2018-01-09,15123.7,15497.5,14424.0,14595.4,"16,659,999,744","245,095,808,695"
2018-01-08,16476.2,16537.9,14208.2,15170.1,"18,413,899,776","254,715,263,101"
2018-01-07,17527.3,17579.6,16087.7,16477.6,"15,866,000,384","276,634,797,271"
2018-01-06,17462.1,17712.4,16764.6,17527.0,"18,314,600,448","294,217,423,675"
2018-01-05,15477.2,17705.2,15202.8,17429.5,"23,840,899,072","292,544,135,538"
2018-01-04,15270.7,15739.7,14522.2,15599.2,"21,783,199,744","261,795,321,110"
2018-01-03,14978.2,15572.8,14844.5,15201.0,"16,871,900,160","255,080,562,912"
2018-01-02,13625.0,15444.6,13163.6,14982.1,"16,846,600,192","251,377,913,955"
2018-01-01,14112.2,14112.2,13154.7,13657.2,"10,291,200,000","229,119,155,396"
2017-12-31,12897.7,14377.4,12755.6,14156.4,"12,136,299,520","237,465,823,980"
2017-12-30,14681.9,14681.9,12350.1,12952.2,"14,452,599,808","217,239,803,085"
2017-12-29,14695.8,15279.0,14307.0,14656.2,"13,025,500,160","245,793,634,125"
2017-12-28,15864.1,15888.4,13937.3,14606.5,"12,336,499,712","244,929,825,575"
2017-12-27,16163.5,16930.9,15114.3,15838.5,"12,487,600,128","265,559,172,050"
2017-12-26,14036.6,16461.2,14028.9,16099.8,"13,454,300,160","269,908,107,763"
2017-12-25,13995.9,14593.0,13448.9,14026.6,"10,664,699,904","235,126,843,805"
2017-12-24,14608.2,14626.0,12747.7,13925.8,"11,572,299,776","233,414,163,395"
2017-12-23,13948.7,15603.2,13828.8,14699.2,"13,086,000,128","246,349,213,910"
2017-12-22,15898.0,15943.4,11833.0,13831.8,"22,197,999,616","231,788,283,457"
2017-12-21,16642.4,17567.7,15342.7,15802.9,"16,516,599,808","264,788,651,530"
2017-12-20,17760.3,17934.7,16077.7,16624.6,"22,149,699,584","278,528,964,015"
2017-12-19,19118.3,19177.8,17275.4,17776.7,"16,894,499,840","297,801,055,828"
2017-12-18,19106.4,19371.0,18355.9,19114.2,"14,839,499,776","320,174,318,520"
2017-12-17,19475.8,20089.0,18974.1,19140.8,"13,314,599,936","320,576,568,850"
2017-12-16,17760.3,19716.7,17515.3,19497.4,"12,740,599,808","326,502,485,530"
2017-12-15,16601.3,18154.1,16601.3,17706.9,"14,309,999,616","296,482,120,238"
2017-12-14,16384.6,17085.8,16185.9,16564.0,"13,777,399,808","277,310,347,000"
2017-12-13,17500.0,17653.1,16039.7,16408.2,"12,976,900,096","274,663,619,978"
2017-12-12,16919.8,17781.8,16571.6,17415.4,"14,603,799,552","291,483,935,710"
2017-12-11,15427.4,17513.9,15404.8,16936.8,"12,153,900,032","283,439,888,520"
2017-12-10,15168.4,15850.6,13226.6,15455.4,"13,433,299,968","258,615,393,665"
2017-12-09,16523.3,16783.0,13674.9,15178.2,"13,911,300,096","253,946,084,745"
2017-12-08,17802.9,18353.4,14336.9,16569.4,"21,135,998,976","277,185,764,485"
2017-12-07,14266.1,17899.7,14057.3,17899.7,"17,950,699,520","299,405,364,249"
2017-12-06,11923.4,14369.1,11923.4,14291.5,"12,656,300,032","239,024,437,136"
2017-12-05,11685.7,12032.0,11604.6,11916.7,"6,895,260,160","199,278,350,420"
2017-12-04,11315.4,11657.2,11081.8,11657.2,"6,132,409,856","194,912,755,450"
2017-12-03,11082.7,11858.7,10862.0,11323.2,"6,608,309,760","189,302,389,920"
2017-12-02,10978.3,11320.2,10905.1,11074.6,"5,138,500,096","185,122,039,035"
2017-12-01,10198.6,11046.7,9694.65,10975.6,"6,783,119,872","183,444,663,767"
2017-11-30,9906.79,10801.0,9202.05,10233.6,"8,310,689,792","171,020,085,600"
2017-11-29,10077.4,11517.4,9601.03,9888.61,"11,568,799,744","165,233,728,795"
2017-11-28,9823.43,10125.7,9736.3,10058.8,"6,348,819,968","168,056,012,886"
2017-11-27,9352.72,9818.35,9352.72,9818.35,"5,653,320,192","164,019,464,090"
2017-11-26,8789.04,9522.93,8775.59,9330.55,"5,475,579,904","155,850,742,551"
2017-11-25,8241.71,8790.92,8191.15,8790.92,"4,342,060,032","146,820,557,006"
2017-11-24,8074.02,8374.16,7940.93,8253.69,"5,058,610,176","137,831,976,173"
2017-11-23,8232.38,8267.4,8038.77,8038.77,"4,225,179,904","134,227,860,479"
2017-11-22,8077.95,8302.26,8075.47,8253.55,"3,633,530,112","137,797,862,084"
2017-11-21,8205.74,8348.66,7762.71,8071.26,"4,277,609,984","134,739,693,480"
2017-11-20,8039.07,8336.86,7949.36,8200.64,"3,488,450,048","136,881,802,624"
2017-11-19,7766.03,8101.91,7694.1,8036.49,"3,149,319,936","134,124,196,206"
2017-11-18,7697.21,7884.99,7463.44,7790.15,"3,667,190,016","129,997,247,838"
2017-11-17,7853.57,8004.59,7561.09,7708.99,"4,651,670,016","128,621,507,062"
2017-11-16,7323.24,7967.38,7176.58,7871.69,"5,123,809,792","131,328,418,537"
2017-11-15,6634.76,7342.25,6634.76,7315.54,"4,200,880,128","122,035,826,506"
2017-11-14,6561.48,6764.98,6461.75,6635.75,"3,197,110,016","110,683,148,744"
2017-11-13,5938.25,6811.19,5844.29,6559.49,"6,263,249,920","109,400,650,105"
2017-11-12,6295.45,6625.05,5519.01,5950.07,"8,957,349,888","99,226,193,603"
2017-11-11,6618.61,6873.15,6204.22,6357.6,"4,908,680,192","106,016,076,151"
2017-11-10,7173.73,7312.0,6436.87,6618.14,"5,208,249,856","110,354,089,394"
2017-11-09,7446.83,7446.83,7101.52,7143.58,"3,226,249,984","119,104,730,750"
2017-11-08,7141.38,7776.42,7114.02,7459.69,"4,602,200,064","124,360,767,999"
2017-11-07,7023.1,7253.32,7023.1,7144.38,"2,326,340,096","119,091,456,315"
2017-11-06,7403.22,7445.77,7007.31,7022.76,"3,111,899,904","117,050,623,317"
2017-11-05,7404.52,7617.48,7333.19,7407.41,"2,380,410,112","123,449,206,170"
2017-11-04,7164.48,7492.86,7031.28,7379.95,"2,483,800,064","122,978,748,805"
2017-11-03,7087.53,7461.29,7002.94,7207.76,"3,369,860,096","120,097,405,359"
2017-11-02,6777.77,7367.33,6758.72,7078.5,"4,653,770,240","117,933,380,780"
2017-11-01,6440.97,6767.31,6377.88,6767.31,"2,870,320,128","112,735,345,036"
2017-10-31,6132.02,6470.43,6103.33,6468.4,"2,311,379,968","107,743,731,291"
2017-10-30,6114.85,6214.99,6040.85,6130.53,"1,772,150,016","102,105,356,519"
2017-10-29,5754.44,6255.71,5724.58,6153.85,"2,859,040,000","102,482,445,590"
2017-10-28,5787.82,5876.72,5689.19,5753.09,"1,403,920,000","95,797,359,518"
2017-10-27,5899.74,5988.39,5728.82,5780.9,"1,710,130,048","96,254,297,360"
2017-10-26,5747.95,5976.8,5721.22,5904.83,"1,905,040,000","98,310,176,011"
2017-10-25,5524.6,5754.33,5397.88,5750.8,"1,966,989,952","95,732,630,220"
2017-10-24,5935.52,5935.52,5504.18,5526.64,"2,735,699,968","91,988,225,800"
2017-10-23,6006.0,6075.59,5732.47,5930.32,"2,401,840,128","98,695,054,084"
2017-10-22,6036.66,6076.26,5792.34,6008.42,"2,034,630,016","99,981,911,326"
2017-10-21,5996.79,6194.88,5965.07,6031.6,"2,207,099,904","100,353,682,389"
2017-10-20,5708.11,6060.11,5627.23,6011.45,"2,354,429,952","100,007,083,345"
2017-10-19,5583.74,5744.35,5531.06,5708.52,"1,780,540,032","94,954,808,115"
2017-10-18,5603.82,5603.82,5151.44,5590.69,"2,399,269,888","92,982,539,106"
2017-10-17,5741.58,5800.35,5472.72,5605.51,"1,821,570,048","93,218,297,189"
2017-10-16,5687.57,5776.23,5544.21,5725.59,"2,008,070,016","95,203,392,843"
2017-10-15,5835.96,5852.48,5478.61,5678.19,"1,976,039,936","94,403,031,755"
2017-10-14,5643.53,5837.7,5591.64,5831.79,"1,669,030,016","96,942,498,331"
2017-10-13,5464.16,5840.3,5436.85,5647.21,"3,615,480,064","93,864,253,934"
2017-10-12,4829.58,5446.91,4822.0,5446.91,"2,791,610,112","90,525,666,972"
2017-10-11,4789.25,4873.73,4751.63,4826.48,"1,222,279,936","80,205,238,020"
2017-10-10,4776.21,4922.17,4765.1,4781.99,"1,597,139,968","79,457,603,224"
2017-10-09,4614.52,4878.71,4564.25,4772.02,"1,968,739,968","79,282,158,943"
2017-10-08,4429.67,4624.14,4405.64,4610.48,"1,313,869,952","76,589,293,760"
2017-10-07,4369.35,4443.88,4321.05,4426.89,"906,928,000","73,529,314,833"
2017-10-06,4324.46,4413.27,4320.53,4370.81,"1,069,939,968","72,589,262,957"
2017-10-05,4229.88,4362.64,4164.05,4328.41,"1,161,769,984","71,876,277,937"
2017-10-04,4319.37,4352.31,4210.42,4229.36,"1,116,770,048","70,225,033,578"
2017-10-03,4408.46,4432.47,4258.89,4317.48,"1,288,019,968","71,681,069,637"
2017-10-02,4395.81,4470.23,4377.46,4409.32,"1,431,730,048","73,195,646,776"
2017-10-01,4341.05,4403.74,4269.81,4403.74,"1,208,210,048","73,094,870,674"
2017-09-30,4166.11,4358.43,4160.86,4338.71,"1,207,449,984","72,008,428,789"
2017-09-29,4171.62,4214.63,4039.29,4163.07,"1,367,049,984","69,086,146,650"
2017-09-28,4197.13,4279.31,4109.7,4174.73,"1,712,320,000","69,270,823,146"
2017-09-27,3892.94,4210.05,3884.82,4200.67,"1,686,880,000","69,691,950,752"
2017-09-26,3928.41,3969.89,3869.9,3892.35,"1,043,740,032","64,569,365,079"
2017-09-25,3681.58,3950.25,3681.58,3926.07,"1,374,210,048","65,122,213,849"
2017-09-24,3796.15,3796.15,3666.9,3682.84,"768,014,976","61,081,971,156"
2017-09-23,3629.92,3819.21,3594.58,3792.4,"928,113,984","62,892,069,389"
2017-09-22,3628.02,3758.27,3553.53,3630.7,"1,194,829,952","60,203,040,223"
2017-09-21,3901.47,3916.42,3613.63,3631.04,"1,411,480,064","60,202,370,872"
2017-09-20,3916.36,4031.39,3857.73,3905.95,"1,213,830,016","64,751,811,835"
2017-09-19,4073.79,4094.07,3868.87,3924.97,"1,563,980,032","65,061,185,838"
2017-09-18,3591.09,4079.23,3591.09,4065.2,"1,943,209,984","67,377,945,990"
2017-09-17,3606.28,3664.81,3445.64,3582.88,"1,239,149,952","59,377,995,376"
2017-09-16,3637.75,3808.84,3487.79,3625.04,"1,818,400,000","60,068,678,195"
2017-09-15,3166.3,3733.45,2946.62,3637.52,"4,148,069,888","60,267,886,368"
2017-09-14,3875.37,3920.6,3153.86,3154.95,"2,716,310,016","52,265,453,816"
2017-09-13,4131.98,4131.98,3789.92,3882.59,"2,219,409,920","64,311,123,695"
2017-09-12,4168.88,4344.65,4085.22,4130.81,"1,864,530,048","68,412,822,896"
2017-09-11,4122.47,4261.67,4099.4,4161.27,"1,557,330,048","68,907,352,119"
2017-09-10,4229.34,4245.44,3951.04,4122.94,"1,679,090,048","68,263,826,801"
2017-09-09,4229.81,4308.82,4114.11,4226.06,"1,386,230,016","69,963,847,482"
2017-09-08,4605.16,4661.0,4075.18,4228.75,"2,700,890,112","69,999,555,938"
2017-09-07,4589.14,4655.04,4491.33,4599.88,"1,844,620,032","76,132,843,874"
2017-09-06,4376.59,4617.25,4376.59,4597.12,"2,172,100,096","76,077,049,312"
2017-09-05,4228.29,4427.84,3998.11,4376.53,"2,697,969,920","72,417,728,536"
2017-09-04,4591.63,4591.63,4108.4,4236.31,"2,987,330,048","70,087,101,256"
2017-09-03,4585.27,4714.08,4417.59,4582.96,"1,933,190,016","75,812,181,334"
2017-09-02,4901.42,4975.04,4469.24,4578.77,"2,722,139,904","75,734,114,962"
2017-09-01,4701.76,4892.01,4678.53,4892.01,"2,599,079,936","80,905,039,782"
2017-08-31,4555.59,4736.05,4549.4,4703.39,"1,944,930,048","77,775,374,625"
2017-08-30,4570.36,4626.52,4471.41,4565.3,"1,937,849,984","75,482,724,984"
2017-08-29,4389.21,4625.68,4352.13,4579.02,"2,486,080,000","75,699,786,263"
2017-08-28,4384.45,4403.93,4224.64,4382.66,"1,959,330,048","72,445,588,933"
2017-08-27,4345.1,4416.59,4317.29,4382.88,"1,537,459,968","72,441,993,792"
2017-08-26,4372.06,4379.28,4269.52,4352.4,"1,511,609,984","71,929,882,019"
2017-08-25,4332.82,4455.7,4307.35,4371.6,"1,727,970,048","72,241,507,489"
2017-08-24,4137.6,4376.39,4130.26,4334.68,"2,037,750,016","71,625,870,868"
2017-08-23,4089.01,4255.78,4078.41,4151.52,"2,369,819,904","68,593,954,170"
2017-08-22,3998.35,4128.76,3674.58,4100.52,"3,764,239,872","67,743,202,431"
2017-08-21,4090.48,4109.14,3988.6,4001.74,"2,800,890,112","66,106,992,038"
2017-08-20,4189.31,4196.29,4069.88,4087.66,"2,109,769,984","67,520,478,838"
2017-08-19,4137.75,4243.26,3970.55,4193.7,"2,975,820,032","69,265,141,208"
2017-08-18,4324.34,4370.13,4015.4,4160.62,"2,941,710,080","68,710,871,037"
2017-08-17,4384.44,4484.7,4243.71,4331.69,"2,553,359,872","71,527,949,443"
2017-08-16,4200.34,4381.23,3994.42,4376.63,"2,272,039,936","72,260,183,303"
2017-08-15,4326.99,4455.97,3906.18,4181.93,"3,258,050,048","69,038,855,081"
2017-08-14,4066.1,4325.13,3989.16,4325.13,"2,463,089,920","71,394,704,654"
2017-08-13,3880.04,4208.39,3857.8,4073.26,"3,159,089,920","67,230,528,989"
